output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,ID_1331,0.0031145258335839466,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1356,0.0013305243334410725,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1377,0.0011653027736489231,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1428,0.0017261036591079896,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1429,0.002255820356195014,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1431,0.001538680936252811,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1436,0.0016692266603413146,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1440,0.0021665576701976512,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1445,0.001417684908146147,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1461,0.0019533611045663506,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1468,0.0015127196639873842,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1513,0.0017218601761770688,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1520,0.0013088681457186007,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1553,0.0012964433258970808,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1555,0.0015580188374782434,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1556,8.44047710105453e-4,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1561,0.0012660854777136843,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1563,0.0016335187842333378,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1575,9.529487713436333e-4,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1589,0.001073670747260204,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1596,0.001382520536077143,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1618,0.0020195986915409253,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1619,0.0020448634732743855,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1643,0.002022871204685039,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1647,0.0026469735645051934,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1651,0.0021595352152513564,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1655,0.001565258600789138,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1665,0.002771973332942191,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1677,0.0015406374114847311,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1678,8.592341400500194e-4,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1679,0.001318951451985344,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1686,0.0020963065468378294,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1693,0.002964918220232833,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1697,0.0015316376666772308,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1700,0.0014423825828019964,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1707,0.0013448530798314325,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1712,0.0019920191138055473,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1736,0.0015926702765162648,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1737,0.001283829261936243,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1738,0.002374824618655316,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1742,0.0014931615763659424,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1751,0.001738810995933892,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1760,0.001603675297236011,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1766,0.001070939139002054,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1787,8.534252041499113e-4,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1790,0.002692046170992038,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1791,0.001242528240764195,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1793,0.0014810601099265667,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1794,0.0015415177090733413,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1803,0.001466614877060211,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1809,0.001999604081493388,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1824,0.0014429631246555134,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1875,0.0010931989501787754,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1878,0.001088326235582988,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1882,0.0025643797379772313,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1887,0.0021300581834845338,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1889,0.0010903478490491112,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1899,0.001107314280592828,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1906,0.001658883895059191,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1914,0.0012578019608407327,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1927,0.001563908442109545,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1933,0.001391046142495206,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1938,0.002581589127520022,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1946,0.0024162798252016166,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1952,0.0011810393843231615,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1954,0.0010873950924353611,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1969,5.44089609032414e-4,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_1976,0.0016285563532260322,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,16
sample,ID_16,0.0012159848154335111,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_41,0.0022152594097603166,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_59,7.785940123223528e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_67,0.00213704152421574,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_69,0.001251541783784408,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_72,0.0010696949995392512,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_98,0.0018700087155107605,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_118,8.8744116582394e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_133,0.0017095936499539066,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_148,0.0011739775384558978,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_160,0.0014200840211543726,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_174,0.0012524733026003036,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_178,0.0015362805786922487,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_179,0.002227831215406299,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_187,0.0016236711532942873,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_225,9.92504346244722e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_227,7.77988661356535e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_232,0.001029223177383532,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_244,8.630246348791602e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_255,0.001633226840488568,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_258,8.324206562208005e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_264,0.0012295716904112861,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_286,0.00172986799573233,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_294,0.0014921638957684996,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_295,8.465531929308105e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_297,0.0011937383160320367,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_304,0.0018095945479709619,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_320,0.0012306225433103637,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_323,9.349971849823105e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_333,0.0012054724084710772,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_344,5.523045533656445e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_346,0.002258728171142444,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_360,7.52908005013897e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_396,0.0012954702836022992,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_399,0.0011890743926705801,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_407,0.0019204812815190205,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_408,0.0010759313825618978,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_431,0.0013745256357719337,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_438,0.0011745831305039543,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_450,0.002247605973630729,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_460,0.0014381970966457708,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_465,8.560403630668181e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_469,0.001760682597820164,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_478,7.206999120222708e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_482,7.63937116219388e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_486,0.001319574357284094,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_507,5.465836830516534e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_510,8.811068690651776e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_517,0.001045594225910701,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_520,0.0020712516749048244,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_555,0.0014575129008343188,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_562,0.001317240427155626,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_563,0.0020126559634578906,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_580,0.0010783161767999856,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_588,0.001935703664620686,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_627,0.0016949142270829515,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_644,0.0024521309498559763,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_646,0.0019984011597950564,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_652,0.0011489762778608787,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_654,0.0011443219268511059,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_668,0.0011553216751706047,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_674,0.001532864927658895,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_695,0.0010149819531185987,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_704,0.0015543866563385552,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_711,6.153847226739087e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_717,0.0018626374122612801,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_735,0.001240876312679128,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_742,0.0011897079732744534,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_746,0.0013485583364434006,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_753,6.130527848418368e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_755,0.0019322797754529296,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_765,0.001525939939917285,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_778,0.00117180849948637,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_794,0.00102827638209613,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_798,0.001755146851403332,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_806,6.262625578158799e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_811,0.0019517177437380427,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_824,0.0010409319471050738,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_851,0.0017259661482067676,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_861,0.0011062490835779986,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_863,0.0018924427646719955,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_871,0.0013101010613299881,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_877,6.332440874131203e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_886,7.806263617576476e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_887,0.001485669972881734,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_888,0.0010041723085057379,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_891,7.79926346199991e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_900,9.325834624437466e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_913,0.0019103277288589759,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_915,0.001559118688867295,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_918,0.001798495878278891,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_922,0.0014962977590616364,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_925,0.001244813200610313,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_947,0.0013123729554506242,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_963,0.0016137960409201204,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_965,9.142922026923213e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_971,0.002434729851254091,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_979,0.0011405067518075254,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_980,0.002299664749538416,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_995,9.880057491402584e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_999,0.0015139028654411629,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1001,0.0023496996094888012,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1006,0.0011702744377405168,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1022,6.838139168935146e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1027,0.0018802494255926517,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1029,0.0018102588823495432,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1038,0.0013192153119787548,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1055,6.223517163353666e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1060,0.0011061637585370468,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1073,0.0012581073816860446,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1082,7.721497557784382e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1087,0.0010048119016473158,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1097,5.300208053913023e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1106,0.0016940487276304445,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1118,0.001085898785126101,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1124,0.002657276004180508,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1138,0.0010254471149055578,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1139,0.0014157675411976892,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1149,4.873138604891084e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1176,0.001120507245169452,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1178,0.0010864787913842696,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1191,0.001589662367131344,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1210,9.36722552447565e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1216,0.0015695483048073066,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1220,7.553913767159026e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1224,0.0015063638059011801,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1248,6.95987220383214e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1269,0.00203079124467207,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1284,0.0027308739060720975,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1289,0.0014559620269341033,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1320,0.0017141243031070974,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1326,8.068915508989854e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1331,0.003141003848037098,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1356,0.0010055226184673624,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1377,0.0011392106726644884,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1428,0.0014120077773673257,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1429,0.0012463592014706952,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1431,0.0017694329400782817,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1436,0.0021445536736664026,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1440,0.00139594209051743,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1445,0.0016816280301137866,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1461,0.00168826440320788,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1468,6.930415295756883e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1513,0.0010270647607237599,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1520,7.809413951892324e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1553,6.941507934726018e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1555,0.0023602268678569057,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1556,0.0016870681918522597,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1561,8.457058767227208e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1563,0.001399152408674325,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1575,0.0011079793204990718,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1589,8.580372808800301e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1596,0.0010805986900355544,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1618,0.0017968977093870664,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1619,0.00204937834402238,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1643,7.781971721723034e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1647,0.0017937888549719656,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1651,0.0014575557998416167,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1655,0.001314957714902114,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1665,0.00206629757039704,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1677,9.399783733740961e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1678,0.0012372659343883284,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1679,0.0014278512429185906,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1686,0.002183237074574083,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1693,0.004240064122550696,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1697,0.0011757005119506971,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1700,7.13481909168423e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1707,7.072734855085631e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1712,0.0018727608064120001,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1736,0.0012474766843797009,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1737,0.001332162611886787,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1738,0.0016881153495379752,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1742,9.382036226457434e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1751,0.001844568661029376,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1760,0.0010597167717734063,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1766,0.0012416247185945374,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1787,3.063408746843886e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1790,0.0027383061156380263,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1791,0.001539052600637472,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1793,0.0013887855284529446,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1794,8.596720284856407e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1803,5.33405498969765e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1809,0.002426100252420434,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1824,0.0016842338668405263,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1875,5.315511955485586e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1878,9.535162890001663e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1882,9.411162275826545e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1887,0.0026504508869300966,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1889,0.0010857884641607349,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1899,8.004434749209704e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1906,9.491193849662879e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1914,8.570768049056017e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1927,0.0011643713943500593,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1933,0.0015702595422268115,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1938,0.0018386355552494672,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1946,0.0022480739332053352,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1952,9.930515513515027e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1954,0.001632411653843283,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1969,6.960930229007796e-4,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,ID_1976,0.00166580108037876,2026-05-09,wk inc rsv prop ed visits,1,2026-05-16,16
sample,DC_1,2.945397644568645e-4,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,11
sample,DC_5,3.3798264027658286e-4,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,11
sample,DC_14,5.058023661985045e-4,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,11
sample,DC_19,1.681275608650253e-4,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,11
sample,DC_33,3.25741313368953e-4,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,11
sample,DC_39,0.001295881286436566,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,11
sample,DC_42,1.7302887835566396e-4,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,11
sample,DC_75,8.541183709834073e-4,2026-05-09,wk inc rsv prop ed visits,0,2026-05-09,11
