output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.4,5.870847834282249e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.45,6.048113108543737e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.5,6.218786386540936e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.55,6.380874892448927e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.6,6.578222998598127e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.65,6.750312192461956e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.7,6.927709920993474e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.75,7.161607770851732e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.8,7.412160589037248e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.85,7.728418272265151e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.9,8.116745049751988e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.95,8.769590444956526e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.975,9.332273549914082e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.99,0.0010144398543421858,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,13
quantile,0.01,0.001484662833828716,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.025,0.0016131829549055773,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.05,0.001803895397807306,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.1,0.002034578811680477,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.15,0.0021751023495512373,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.2,0.0022963789891157207,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.25,0.002419772860047057,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.3,0.002532771484155518,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.35,0.0026130456220057234,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.4,0.002726022651532923,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.45,0.002825579554921795,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.5,0.002925529725801787,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.55,0.003013590451005544,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.6,0.003124429238546533,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.65,0.0032608307218804852,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.7,0.0033870536170527796,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.75,0.003509060917892072,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.8,0.003659424589489815,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.85,0.003840417188190477,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.9,0.00405171765056077,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.95,0.004395487715245349,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.975,0.004776582262397388,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.99,0.005204401977272093,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,15
quantile,0.01,0.0013251074901661057,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.025,0.0015190356564907955,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.05,0.001683407815914978,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.1,0.001832379555483085,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.15,0.0019565886352431974,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.2,0.0020532738789041257,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.25,0.0021376597306180644,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.3,0.0022042645011596655,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.35,0.0022699469631784087,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.4,0.0023371783178155925,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.45,0.0024036304476425688,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.5,0.0024732471644727857,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.55,0.0025319559797604575,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.6,0.0025939304278996796,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.65,0.0026619434570848725,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.7,0.0027286216439142653,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.75,0.002827088899424472,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.8,0.002929774978655258,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.85,0.0030321370422229568,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.9,0.0031792019939178386,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.95,0.0034572891716881564,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.975,0.003740316124890025,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.99,0.003988009568116896,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,19
quantile,0.01,6.103772884698574e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.025,7.540660523319178e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.05,8.585653583461333e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.1,0.0010154969095494725,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.15,0.001098914979209293,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.2,0.0011861835990543928,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.25,0.001251379226398622,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.3,0.0013294063392248804,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.35,0.0014015739171559572,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.4,0.0014631123133743062,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.45,0.0015157151119259823,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.5,0.0015700217445546259,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.55,0.001638972689038527,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.6,0.0016988260204829969,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.65,0.0017641028802846074,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.7,0.0018384530593006968,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.75,0.0019182170414151064,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.8,0.0020138168277278557,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.85,0.002133803481479536,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.9,0.0022758923661090205,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.95,0.0024817684942032314,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.975,0.0027420646623636143,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.99,0.0029765944493846033,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,16
quantile,0.01,8.630435184152807e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.025,9.179201155780396e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.05,9.77252701895224e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.1,0.0010457545287701282,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.15,0.001089525970787246,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.2,0.0011248658952803367,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.25,0.001159291057341727,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.3,0.0011910200685796989,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.35,0.0012225082105935326,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.4,0.0012523900753873126,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.45,0.0012797494613686993,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.5,0.0013086127155283514,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.55,0.0013380473521308915,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.6,0.0013657430408282115,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.65,0.0013989187660711881,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.7,0.0014281340421324698,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.75,0.001463773254752343,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.8,0.001494132098951715,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.85,0.001544081104321937,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.9,0.0016147589946676592,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.95,0.0017161520312074224,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.975,0.0018080797442686647,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.99,0.001901023584761091,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,17
quantile,0.01,8.856911590985649e-4,2026-05-02,wk inc rsv prop ed visits,0,2026-05-02,18
